Date,Close/Last,Volume,Open,High,Low
02/14/2023,$27.114,6728240,$25.102,$27.678,$24.4001
02/13/2023,$24.925,2894020,$23.903,$25.065,$23.6542
02/10/2023,$24.337,4362360,$24.60,$25.259,$24.101
02/09/2023,$24.904,7268130,$27.601,$27.761,$24.558
02/08/2023,$27.596,3155670,$28.243,$29.0409,$27.166
02/07/2023,$28.387,5013380,$27.975,$28.733,$27.038
02/06/2023,$28.205,4206170,$27.431,$28.623,$27.1162
02/03/2023,$28.476,6303410,$27.911,$30.34,$27.8383
02/02/2023,$29.213,10414570,$27.50,$30.29,$27.486
02/01/2023,$26.792,6554390,$25.10,$27.36,$24.425
01/31/2023,$25.173,3787770,$24.90,$25.776,$24.80
01/30/2023,$24.569,5340370,$25.235,$25.885,$23.942
01/27/2023,$25.836,6292430,$24.00,$26.21,$24.00
01/26/2023,$24.532,4122960,$25.303,$25.499,$23.699
01/25/2023,$24.584,3746450,$24.04,$24.7523,$23.215
01/24/2023,$24.75,3157090,$24.70,$25.102,$24.185
01/23/2023,$25.0215,7275510,$24.095,$25.05,$23.5765
01/20/2023,$24.003,7299350,$22.419,$24.187,$21.903
01/19/2023,$22.145,4942090,$21.677,$22.787,$21.449
01/18/2023,$22.119,11377710,$23.70,$24.203,$20.962
01/17/2023,$23.592,10863050,$23.20,$23.967,$22.275
01/13/2023,$21.697,8456590,$20.60,$22.217,$20.2695
01/12/2023,$21.017,9960060,$20.365,$21.343,$18.931
01/11/2023,$19.476,6658680,$18.90,$19.645,$18.411
01/10/2023,$19.00,6523910,$17.435,$19.097,$16.9995
01/09/2023,$17.501,7146340,$17.00,$18.187,$16.54
01/06/2023,$16.045,4929030,$15.261,$16.189,$14.71
01/05/2023,$15.656,4091780,$16.054,$16.054,$14.977
01/04/2023,$16.506,10103000,$14.68,$16.5695,$14.59
01/03/2023,$14.502,6283090,$14.567,$14.652,$13.938
12/30/2022,$14.157,7033920,$13.382,$14.209,$13.256
12/29/2022,$13.663,7156660,$13.89,$14.30,$13.377
12/28/2022,$13.809,6919960,$14.70,$15.109,$13.7905
12/27/2022,$14.774,7128000,$16.00,$16.007,$14.568
12/23/2022,$16.267,2859220,$16.554,$16.759,$16.054
12/22/2022,$16.623,4333190,$16.83,$16.83,$16.092
12/21/2022,$16.882,2184210,$16.901,$17.2065,$16.664
12/20/2022,$16.885,3059410,$17.037,$17.543,$16.7995
12/19/2022,$17.021,3684250,$17.231,$17.884,$16.838
12/16/2022,$17.375,7227350,$18.376,$18.564,$17.233
12/15/2022,$18.80,4411060,$19.75,$19.901,$18.60
12/14/2022,$20.273,5290560,$20.30,$21.378,$20.191
12/13/2022,$20.181,4386090,$20.645,$21.184,$19.552
12/12/2022,$19.616,4076850,$19.90,$20.0485,$19.479
12/09/2022,$20.325,4064450,$20.101,$20.348,$19.6421
12/08/2022,$20.257,3168970,$19.45,$20.3271,$19.023
12/07/2022,$19.349,2965340,$19.261,$19.897,$19.028
12/06/2022,$19.552,3850100,$19.46,$19.784,$18.739
12/05/2022,$19.567,7714380,$20.85,$21.073,$18.725
12/02/2022,$20.694,5933160,$19.568,$21.149,$19.5342
12/01/2022,$19.898,4235790,$19.719,$20.6531,$19.60
11/30/2022,$19.809,6612090,$18.92,$19.832,$18.10
11/29/2022,$18.20,5439660,$18.02,$18.251,$17.5639
11/28/2022,$17.667,6600890,$17.872,$18.143,$16.916
11/25/2022,$18.30,2634160,$17.203,$18.30,$17.202
11/23/2022,$17.639,4802050,$16.845,$17.672,$16.621
11/22/2022,$16.708,5856080,$16.00,$16.80,$15.556
11/21/2022,$15.722,9076520,$16.50,$17.0654,$15.234
11/18/2022,$17.012,8229710,$17.70,$17.7148,$16.213
11/17/2022,$17.388,5065630,$16.565,$17.55,$16.213
11/16/2022,$16.944,6818890,$16.353,$17.048,$16.00
11/15/2022,$17.153,7028020,$17.40,$17.747,$16.513
11/14/2022,$16.59,7970120,$17.131,$17.91,$16.435
11/11/2022,$17.518,16441340,$16.252,$17.8101,$15.53
11/10/2022,$17.50,19091970,$18.90,$19.838,$17.2925
11/09/2022,$17.036,27418980,$19.50,$20.906,$16.85
11/08/2022,$21.184,31238360,$24.80,$26.664,$19.351
11/07/2022,$26.664,3760250,$27.141,$27.38,$26.00
11/04/2022,$27.71,6713380,$26.112,$27.735,$25.0633
11/03/2022,$24.844,2618190,$24.201,$26.14,$24.136
11/02/2022,$24.823,6426660,$25.889,$27.879,$24.551
11/01/2022,$25.72,3113150,$27.595,$27.8448,$25.719
10/31/2022,$26.751,3519890,$27.89,$28.388,$26.045
10/28/2022,$27.999,4324970,$26.919,$28.093,$26.461
10/27/2022,$27.056,2472870,$27.673,$27.90,$26.50
10/26/2022,$27.272,6663070,$26.955,$29.00,$26.688
10/25/2022,$26.869,6402420,$24.00,$27.00,$24.00
10/24/2022,$23.76,3514400,$23.30,$24.494,$22.636
10/21/2022,$23.262,3625540,$21.855,$23.443,$21.649
10/20/2022,$22.101,2675500,$22.823,$23.489,$21.922
10/19/2022,$22.608,2713050,$22.808,$23.449,$22.3959
10/18/2022,$23.50,6103150,$23.02,$23.531,$21.964
10/17/2022,$22.113,3344100,$22.00,$22.627,$21.881
10/14/2022,$20.931,3895220,$22.334,$22.879,$20.743
10/13/2022,$22.054,5923480,$20.148,$22.30,$19.8125
10/12/2022,$21.838,2681690,$21.818,$21.887,$20.551
10/11/2022,$21.637,3473030,$22.121,$22.7264,$21.2205
10/10/2022,$22.065,3709440,$21.962,$23.186,$21.526
10/07/2022,$22.03,3725930,$23.40,$23.60,$21.766
10/06/2022,$24.167,2701920,$24.219,$24.9166,$23.625
10/05/2022,$24.219,5250630,$24.094,$24.575,$23.244
10/04/2022,$24.874,6507140,$23.584,$24.912,$23.50
10/03/2022,$22.452,4334900,$21.39,$22.842,$21.214
09/30/2022,$21.226,4007630,$20.851,$22.604,$20.711
09/29/2022,$21.182,3966690,$21.425,$21.631,$20.555
09/28/2022,$22.047,4655660,$20.76,$22.186,$20.75
09/27/2022,$20.607,6753890,$21.284,$21.922,$20.10
09/26/2022,$20.018,5853850,$19.182,$20.55,$19.15
09/23/2022,$19.145,5995340,$18.87,$19.192,$18.349
09/22/2022,$19.232,7609670,$19.689,$19.843,$18.623
09/21/2022,$19.592,6620970,$19.831,$20.833,$19.404
09/20/2022,$19.66,7614990,$20.00,$20.15,$19.342
09/19/2022,$20.62,8183900,$19.9265,$20.709,$19.632
09/16/2022,$20.634,9950880,$21.152,$21.505,$20.322
09/15/2022,$21.694,8431640,$22.29,$23.67,$21.605
09/14/2022,$22.599,5403340,$23.01,$23.125,$22.135
09/13/2022,$23.125,8110920,$24.185,$24.6345,$22.952
09/12/2022,$26.298,8997670,$26.321,$26.799,$25.012
09/09/2022,$26.197,9160690,$24.941,$26.221,$24.514
09/08/2022,$23.45,5286330,$21.447,$23.47,$21.173
09/07/2022,$21.861,5632010,$20.399,$22.188,$20.378
09/06/2022,$20.425,8006570,$21.853,$22.00,$20.29
09/02/2022,$21.806,4238420,$22.61,$22.775,$21.565
09/01/2022,$22.092,5680610,$22.001,$22.855,$21.329
08/31/2022,$23.156,9373990,$24.827,$25.15,$22.271
08/30/2022,$24.023,4948570,$25.004,$25.30,$23.501
08/29/2022,$24.496,4927790,$24.137,$25.4198,$24.111
08/26/2022,$24.92,6048990,$27.50,$27.50,$24.80
08/25/2022,$27.281,2764130,$27.786,$28.046,$26.7185
08/24/2022,$27.441,2485080,$26.57,$27.671,$26.398
08/23/2022,$26.58,5319190,$27.19,$28.327,$25.8833
08/22/2022,$26.809,4506640,$27.301,$27.9685,$26.608
08/19/2022,$28.30,7574650,$29.942,$30.395,$28.176
08/18/2022,$32.438,2445760,$32.103,$32.80,$31.843
08/17/2022,$32.52,3292260,$33.50,$33.80,$32.014
08/16/2022,$34.264,3379400,$34.448,$35.027,$33.026
08/15/2022,$34.908,3049850,$34.646,$35.8322,$34.50
08/12/2022,$35.284,4254500,$33.699,$35.33,$33.10
08/11/2022,$33.699,6053900,$35.50,$36.197,$33.006
08/10/2022,$33.58,5381410,$34.70,$34.70,$32.75
08/09/2022,$31.938,3267930,$32.00,$32.6531,$31.425
08/08/2022,$33.001,6206550,$33.565,$35.194,$32.7445
08/05/2022,$31.915,6913550,$30.874,$33.097,$30.544
08/04/2022,$30.931,8922350,$31.989,$33.223,$30.453
08/03/2022,$31.368,12502380,$28.376,$32.455,$28.3411
08/02/2022,$27.826,6061000,$28.089,$29.524,$27.574
08/01/2022,$27.574,5202630,$27.653,$28.75,$27.146
07/29/2022,$28.606,6156810,$27.00,$28.797,$26.757
07/28/2022,$27.572,5934160,$26.00,$27.682,$25.556
07/27/2022,$26.24,7089020,$24.728,$26.815,$24.125
07/26/2022,$23.764,6626280,$24.883,$25.598,$23.568
07/25/2022,$26.586,4825630,$26.702,$27.56,$26.201
07/22/2022,$28.192,6542910,$29.406,$29.8043,$27.392
07/21/2022,$28.971,8099800,$27.904,$29.05,$27.138
07/20/2022,$28.877,16178810,$27.85,$29.95,$27.151
07/19/2022,$26.717,11809760,$23.943,$26.88,$23.033
07/18/2022,$22.563,10675760,$23.012,$24.6565,$22.425
07/15/2022,$21.398,4886800,$20.90,$21.419,$20.229
07/14/2022,$20.459,7227930,$19.329,$20.5479,$18.688
07/13/2022,$19.555,5641000,$18.675,$20.327,$18.2445
07/12/2022,$19.252,5886170,$19.652,$20.335,$18.815
07/11/2022,$20.09,6977620,$21.035,$21.33,$19.80
07/08/2022,$22.128,11522790,$21.312,$23.6281,$20.668
07/07/2022,$21.951,11958440,$19.07,$22.052,$18.982
07/06/2022,$18.83,6359740,$18.576,$19.3585,$18.317
07/05/2022,$18.768,8114260,$16.584,$18.8385,$16.002
07/01/2022,$16.677,7855090,$16.797,$17.217,$16.139
06/30/2022,$16.43,7791870,$17.28,$17.542,$16.273
06/29/2022,$17.969,7620990,$18.03,$18.423,$17.251
06/28/2022,$18.612,6345710,$19.764,$20.37,$18.471
06/27/2022,$19.673,7685420,$20.251,$20.6125,$18.499
06/24/2022,$20.544,9964550,$19.50,$20.799,$19.40
06/23/2022,$18.831,6690750,$17.70,$18.903,$16.893
06/22/2022,$17.091,7515250,$17.725,$18.70,$16.828
06/21/2022,$17.896,11347020,$17.094,$19.4822,$16.998
06/17/2022,$16.76,12301670,$15.803,$16.856,$15.751
06/16/2022,$16.134,11403370,$16.087,$16.7035,$15.446
06/15/2022,$17.134,18770150,$16.025,$17.688,$15.61
06/14/2022,$15.687,18926260,$14.901,$16.868,$14.53
06/13/2022,$15.215,36774720,$14.931,$16.798,$14.39
06/10/2022,$20.336,7849910,$21.189,$21.386,$19.78
06/09/2022,$21.776,5242830,$23.133,$23.3526,$21.6361
06/08/2022,$23.289,3107770,$23.688,$24.699,$23.2194
06/07/2022,$24.00,6666690,$22.17,$24.2492,$21.8081
06/06/2022,$23.544,5853770,$24.395,$24.877,$23.236
06/03/2022,$22.722,4992260,$23.938,$23.938,$22.355
06/02/2022,$24.446,5960210,$23.282,$25.08,$23.1818
06/01/2022,$23.814,8710420,$26.135,$26.70,$23.30
05/31/2022,$26.469,15526960,$23.517,$27.288,$22.852
05/27/2022,$21.939,9705870,$22.028,$23.387,$21.28
05/26/2022,$21.61,9678470,$18.022,$22.071,$17.61
05/25/2022,$19.812,5390640,$19.073,$20.343,$19.029
05/24/2022,$19.301,8066760,$20.06,$20.133,$18.44
05/23/2022,$20.437,8984500,$21.164,$21.50,$19.83
05/20/2022,$20.275,9193010,$21.452,$21.949,$18.90
05/19/2022,$21.077,8014850,$20.479,$22.032,$19.8049
05/18/2022,$19.744,9952570,$21.688,$22.3881,$19.554
05/17/2022,$22.487,10170550,$21.00,$22.596,$20.504
05/16/2022,$20.151,10088960,$20.00,$20.8405,$19.301
05/13/2022,$20.457,25233570,$20.206,$22.00,$19.3295
05/12/2022,$17.118,46929100,$15.319,$20.5262,$13.409
05/11/2022,$16.82,36187640,$20.00,$21.776,$16.50
05/10/2022,$22.552,17050600,$23.959,$24.952,$20.837
05/09/2022,$21.905,19280310,$27.125,$27.125,$21.412
05/06/2022,$29.424,12083840,$30.906,$31.00,$28.2545
05/05/2022,$31.452,8594210,$35.662,$35.7335,$30.56
05/04/2022,$36.644,8104430,$35.001,$36.862,$32.525
05/03/2022,$34.34,4751970,$36.40,$36.894,$34.009
05/02/2022,$36.591,5160050,$35.601,$36.953,$34.371
04/29/2022,$35.417,5479780,$39.30,$41.00,$35.30
04/28/2022,$40.049,4053300,$39.30,$40.406,$36.965
04/27/2022,$38.578,3072710,$39.32,$40.596,$38.365
04/26/2022,$39.101,3749040,$42.60,$42.7435,$39.034
04/25/2022,$42.80,3293110,$40.508,$42.80,$40.398
04/22/2022,$40.908,3542700,$42.492,$43.698,$40.80
04/21/2022,$42.786,4163030,$46.102,$47.187,$42.5805
04/20/2022,$44.903,2820800,$47.66,$47.728,$44.645
04/19/2022,$47.114,2847760,$45.00,$47.117,$44.30
04/18/2022,$44.589,2522580,$44.78,$45.216,$43.131
04/14/2022,$44.919,2567010,$46.402,$46.975,$44.643
04/13/2022,$46.358,2613130,$44.125,$46.659,$44.125
04/12/2022,$44.345,4922670,$44.80,$47.607,$43.749
04/11/2022,$43.639,3566830,$44.122,$44.7505,$42.503
04/08/2022,$45.324,2748540,$45.908,$47.06,$45.281
04/07/2022,$46.361,3426710,$45.55,$46.77,$44.60
04/06/2022,$45.511,4306780,$47.292,$47.685,$44.7595
04/05/2022,$48.728,4540430,$50.857,$50.857,$47.122
04/04/2022,$50.126,2668070,$49.172,$50.33,$48.855
04/01/2022,$49.098,2707780,$48.956,$49.80,$47.88
03/31/2022,$48.632,3329570,$50.493,$50.6551,$48.561
03/30/2022,$50.069,2783950,$50.62,$51.60,$49.704
03/29/2022,$52.00,3638740,$51.00,$52.2803,$49.5369
03/28/2022,$51.00,4265230,$49.604,$51.233,$48.80
03/25/2022,$47.242,4126750,$49.37,$49.3934,$46.0935
03/24/2022,$48.392,4389960,$45.966,$48.4735,$45.10
03/23/2022,$45.069,2536490,$45.516,$47.0305,$44.70
03/22/2022,$45.995,4343940,$45.016,$46.77,$44.883
03/21/2022,$43.648,3502360,$45.107,$45.45,$43.0294
03/18/2022,$45.428,7103760,$43.582,$45.69,$43.192
03/17/2022,$43.409,3397870,$42.798,$44.21,$42.50
03/16/2022,$42.878,5693880,$40.017,$42.949,$39.8745
03/15/2022,$39.614,3780140,$36.907,$39.615,$36.32
03/14/2022,$36.993,4931900,$38.995,$39.288,$36.391
03/11/2022,$39.082,3538770,$42.70,$42.918,$39.0487
03/10/2022,$42.113,2919890,$41.50,$42.298,$40.6469
03/09/2022,$43.675,4581380,$44.20,$45.445,$43.4237
03/08/2022,$41.036,4431910,$39.498,$42.50,$39.361
03/07/2022,$38.891,4721650,$41.51,$42.50,$38.843
03/04/2022,$41.036,3410610,$42.50,$43.362,$40.706
03/03/2022,$42.87,3184330,$45.51,$46.015,$42.612
03/02/2022,$45.929,4028040,$45.482,$46.969,$45.0925
03/01/2022,$46.473,6571430,$46.512,$47.3048,$44.969
02/28/2022,$44.30,5982230,$40.157,$44.7125,$40.157
02/25/2022,$40.50,4069940,$40.30,$41.20,$39.258
02/24/2022,$39.696,7312570,$34.024,$39.94,$33.684
02/23/2022,$36.503,3655790,$39.05,$39.32,$36.30
02/22/2022,$37.77,4672350,$37.5814,$39.00,$36.804
02/18/2022,$39.597,4694200,$40.459,$40.746,$38.522
02/17/2022,$40.46,3753480,$42.023,$42.33,$40.188
02/16/2022,$43.498,3304470,$42.852,$43.751,$41.603
02/15/2022,$43.724,3144770,$43.101,$43.8276,$42.4495
02/14/2022,$40.949,3424340,$41.47,$42.949,$40.50
02/11/2022,$41.101,4971700,$43.011,$44.365,$40.55
02/10/2022,$43.148,6236070,$43.95,$46.304,$42.4535
02/09/2022,$44.66,3988570,$43.00,$44.66,$42.22
02/08/2022,$42.543,4889110,$40.875,$42.673,$40.3475
02/07/2022,$41.347,10873800,$40.4512,$43.333,$40.40
02/04/2022,$39.164,9440010,$34.076,$39.858,$33.974
02/03/2022,$34.009,5535980,$34.00,$35.6845,$33.196
02/02/2022,$34.884,7402090,$36.674,$36.869,$33.6036
02/01/2022,$37.30,6405930,$38.286,$39.095,$36.2689
01/31/2022,$36.801,7629500,$33.788,$37.0795,$33.295
01/28/2022,$33.895,8143280,$32.869,$34.21,$30.719
01/27/2022,$31.945,8737400,$36.00,$36.00,$31.759
01/26/2022,$35.365,7891780,$39.366,$39.366,$34.595
01/25/2022,$36.505,8319400,$36.999,$37.94,$35.50
01/24/2022,$37.045,15060920,$32.00,$37.30,$31.9005
01/21/2022,$37.589,15706930,$42.284,$43.4075,$36.5985
01/20/2022,$45.753,4392580,$46.709,$49.087,$45.55
01/19/2022,$46.042,4224250,$48.279,$49.199,$45.8463
01/18/2022,$46.828,4091830,$48.48,$48.956,$46.6615
01/14/2022,$49.956,2645240,$48.417,$50.262,$48.1835
01/13/2022,$48.959,3250880,$52.185,$52.769,$48.7512
01/12/2022,$51.464,3622560,$52.40,$52.998,$51.072
01/11/2022,$50.656,4741700,$48.23,$51.308,$47.417
01/10/2022,$48.195,5599250,$46.369,$48.226,$44.825
01/07/2022,$48.295,4258300,$49.09,$50.00,$47.121
01/06/2022,$49.862,4845090,$50.00,$50.85,$47.7815
01/05/2022,$50.91,5470290,$54.176,$55.251,$50.749
01/04/2022,$55.107,3947270,$56.015,$57.626,$53.502
01/03/2022,$55.826,3468500,$55.061,$56.133,$54.30
12/31/2021,$54.449,3363340,$56.69,$57.50,$54.3325
12/30/2021,$56.234,3164190,$55.588,$57.545,$55.588
12/29/2021,$55.609,2771070,$56.696,$56.9855,$55.124
12/28/2021,$56.797,3459740,$59.00,$59.0234,$56.262
12/27/2021,$60.828,3128900,$60.00,$62.1517,$59.84
12/23/2021,$59.721,5451070,$56.83,$60.00,$56.301
12/22/2021,$56.999,2713520,$56.836,$57.852,$56.20
12/21/2021,$56.75,2826570,$56.77,$57.476,$55.678
12/20/2021,$54.639,3438310,$55.282,$56.3645,$54.30
12/17/2021,$57.158,7467670,$55.355,$58.084,$52.881
12/16/2021,$56.694,4017540,$59.572,$60.2079,$55.966
12/15/2021,$59.859,5288870,$57.761,$60.30,$54.80
12/14/2021,$58.038,3645850,$56.50,$58.45,$55.654
12/13/2021,$57.164,3757930,$59.495,$59.499,$56.556
12/10/2021,$60.084,3513700,$61.361,$61.953,$58.135
12/09/2021,$59.188,3760840,$62.15,$62.5275,$58.744
12/08/2021,$63.654,2270420,$62.367,$64.15,$61.20
12/07/2021,$62.817,3965360,$62.10,$64.719,$62.10
12/06/2021,$59.647,6395880,$59.492,$60.401,$56.573
12/03/2021,$63.099,8091270,$67.593,$68.3894,$61.624
12/02/2021,$68.336,4995330,$69.152,$71.185,$66.706
12/01/2021,$70.547,7659450,$73.264,$74.399,$70.00
11/30/2021,$72.143,6640030,$69.825,$72.66,$69.00
11/29/2021,$69.548,5869580,$69.00,$70.452,$67.132
11/26/2021,$66.30,3722110,$68.129,$68.129,$65.50
11/24/2021,$70.09,5555000,$68.80,$70.399,$68.10
11/23/2021,$69.677,3462660,$69.427,$70.899,$68.073
11/22/2021,$69.002,4001950,$72.471,$72.581,$68.839
11/19/2021,$71.831,4345930,$73.512,$73.90,$71.80
11/18/2021,$72.736,5013420,$75.051,$75.051,$71.697
11/17/2021,$75.30,3575580,$76.36,$76.50,$73.70
11/16/2021,$75.202,4937230,$76.85,$77.9998,$74.8413
11/15/2021,$79.50,3914780,$81.996,$81.996,$78.134
11/12/2021,$81.173,4632420,$81.102,$81.258,$78.5857
11/11/2021,$81.836,2881250,$81.233,$83.704,$80.70
11/10/2021,$81.634,5571660,$88.00,$88.00,$80.368
11/09/2021,$85.901,5312120,$88.45,$89.138,$83.501
11/08/2021,$86.00,7177970,$84.199,$87.3185,$84.028
11/05/2021,$79.751,6187970,$80.387,$81.205,$77.91
11/04/2021,$80.00,3768490,$81.00,$82.8742,$79.00
11/03/2021,$81.025,6658760,$78.159,$81.7634,$77.817
11/02/2021,$79.414,14874270,$75.696,$84.10,$74.10
11/01/2021,$73.612,4407710,$72.10,$74.5265,$71.119
10/29/2021,$71.506,6983120,$72.41,$73.718,$69.141
10/28/2021,$71.713,6713850,$72.894,$74.802,$70.80
10/27/2021,$71.502,3647300,$72.00,$72.882,$70.958
10/26/2021,$73.486,3231860,$74.032,$75.4714,$73.246
10/25/2021,$74.602,3807340,$73.645,$75.5485,$73.30
10/22/2021,$71.852,3685640,$73.143,$73.85,$70.70
10/21/2021,$73.543,4652960,$75.287,$75.9526,$72.957
10/20/2021,$75.818,7379360,$73.50,$77.707,$73.157
10/19/2021,$72.725,7485910,$74.2248,$75.0699,$70.101
10/18/2021,$73.964,5830250,$74.80,$75.738,$73.8079
10/15/2021,$74.985,7322730,$73.999,$76.198,$73.40
10/14/2021,$72.395,2798690,$73.867,$74.0916,$71.854
10/13/2021,$72.63,2921190,$71.00,$72.741,$70.349
10/12/2021,$71.065,4133090,$72.844,$73.9623,$70.194
10/11/2021,$73.18,5771430,$72.00,$75.1992,$71.825
10/08/2021,$70.882,6862420,$69.917,$71.279,$69.049
10/07/2021,$69.279,5028590,$66.50,$69.3835,$66.368
10/06/2021,$67.381,7123120,$67.00,$68.239,$65.00
10/05/2021,$65.101,4490270,$62.032,$65.251,$61.28
10/04/2021,$60.725,4355210,$61.148,$61.363,$58.279
10/01/2021,$61.246,5111670,$61.561,$61.561,$59.226
09/30/2021,$57.84,3172000,$58.212,$59.735,$57.44
09/29/2021,$56.632,2928430,$58.071,$58.647,$56.526
09/28/2021,$57.351,3382430,$58.525,$59.00,$57.158
09/27/2021,$59.475,2755580,$60.325,$60.60,$58.973
09/24/2021,$59.939,4683390,$58.00,$60.233,$57.50
09/23/2021,$61.657,3975870,$60.673,$61.776,$59.8666
09/22/2021,$59.961,3781060,$58.935,$60.497,$58.4797
09/21/2021,$58.102,4633140,$58.887,$59.422,$57.60
09/20/2021,$58.839,7755170,$57.442,$59.31,$56.829
09/17/2021,$61.429,21566330,$63.30,$63.453,$61.203
09/16/2021,$63.30,5106760,$63.212,$63.323,$61.148
09/15/2021,$63.30,5648500,$62.80,$64.237,$62.0511
09/14/2021,$61.848,5726430,$64.50,$65.1014,$61.292
09/13/2021,$64.27,9330590,$60.90,$64.273,$60.0311
09/10/2021,$61.557,6829420,$63.815,$64.436,$61.203
09/09/2021,$64.062,6506990,$64.51,$65.3821,$63.238
09/08/2021,$63.862,8218440,$64.81,$65.894,$63.063
09/07/2021,$64.801,18091800,$69.90,$70.20,$64.478
09/03/2021,$71.226,7380230,$71.61,$72.80,$70.35
09/02/2021,$69.571,7360010,$72.289,$73.266,$69.50
09/01/2021,$70.25,8252350,$70.00,$71.70,$69.101
08/31/2021,$69.43,5307240,$70.233,$70.50,$68.709
08/30/2021,$70.299,5287620,$70.259,$70.832,$69.397
08/27/2021,$70.72,8108760,$69.95,$72.109,$69.505
08/26/2021,$69.366,5714500,$71.20,$71.45,$69.155
08/25/2021,$72.671,6648690,$71.465,$73.51,$70.50
08/24/2021,$71.55,8113500,$71.793,$71.793,$69.122
08/23/2021,$71.851,8138490,$74.19,$74.778,$71.006
08/20/2021,$71.656,9820610,$68.617,$72.799,$68.301
08/19/2021,$67.626,6727260,$64.634,$67.86,$64.143
08/18/2021,$65.505,5472690,$65.912,$67.80,$65.268
08/17/2021,$66.369,6615120,$69.107,$70.00,$65.748
08/16/2021,$69.751,6727850,$74.00,$74.10,$69.221
08/13/2021,$72.80,6573570,$74.50,$75.389,$72.61
08/12/2021,$72.099,7207110,$72.472,$73.08,$71.24
08/11/2021,$74.749,7282940,$76.224,$77.088,$74.011
08/10/2021,$75.049,7967180,$76.663,$77.7015,$74.418
08/09/2021,$76.773,14213490,$79.6311,$79.80,$76.27
08/06/2021,$74.872,13120310,$72.00,$75.099,$70.13
08/05/2021,$71.562,11665390,$64.3585,$72.968,$63.3704
08/04/2021,$67.093,10014610,$63.028,$67.50,$63.001
08/03/2021,$62.506,8444240,$63.462,$63.462,$60.513
08/02/2021,$63.779,12550560,$62.259,$65.90,$61.509
07/30/2021,$62.601,6325980,$61.557,$63.548,$60.691
07/29/2021,$62.501,5795460,$64.193,$64.86,$61.937
07/28/2021,$64.665,10824590,$66.395,$67.70,$63.2195
07/27/2021,$63.061,9698650,$66.375,$67.751,$62.227
07/26/2021,$68.25,20169070,$62.10,$69.50,$62.026
07/23/2021,$53.971,5748900,$55.842,$56.589,$53.3391
07/22/2021,$55.594,7111990,$55.542,$56.806,$53.501
07/21/2021,$55.694,10994450,$54.00,$56.9812,$52.827
07/20/2021,$50.178,7345010,$48.799,$50.5875,$47.238
07/19/2021,$49.872,7287290,$50.766,$52.249,$49.20
07/16/2021,$52.309,6090550,$54.39,$54.638,$52.052
07/15/2021,$54.104,7337780,$54.70,$55.995,$52.507
07/14/2021,$56.043,6274620,$58.50,$59.044,$56.041
07/13/2021,$57.988,7175620,$58.557,$59.70,$57.295
07/12/2021,$58.869,8262540,$63.225,$63.242,$58.521
07/09/2021,$62.866,3939610,$62.19,$63.593,$61.52
07/08/2021,$61.844,5180280,$60.30,$62.5272,$59.469
07/07/2021,$63.986,4511020,$64.50,$64.717,$62.3213
07/06/2021,$63.429,4862190,$65.208,$65.352,$62.129
07/02/2021,$63.561,5286080,$65.897,$66.192,$63.426
07/01/2021,$65.086,5873530,$65.059,$65.724,$63.712
06/30/2021,$66.45,8589180,$64.501,$66.90,$63.743
06/29/2021,$66.899,16136250,$65.00,$69.299,$64.70
06/28/2021,$62.417,17297750,$57.033,$62.951,$56.5867
06/25/2021,$55.005,10046650,$56.746,$57.121,$53.981
06/24/2021,$58.188,7934570,$57.00,$59.00,$56.10
06/23/2021,$55.30,10557510,$57.948,$58.656,$55.1225
06/22/2021,$55.372,25669870,$53.501,$56.42,$51.302
06/21/2021,$58.367,13780560,$59.917,$61.40,$57.70
06/18/2021,$64.646,15437170,$61.60,$64.765,$61.552
06/17/2021,$63.081,8847590,$61.74,$64.20,$61.255
06/16/2021,$61.982,10394960,$61.665,$63.988,$60.884
06/15/2021,$63.054,13100270,$60.205,$63.582,$58.917
06/14/2021,$59.849,15572850,$54.40,$60.569,$54.40
06/11/2021,$51.644,5003710,$51.30,$52.097,$50.40
06/10/2021,$50.865,9537150,$51.239,$52.987,$49.591
06/09/2021,$51.299,14822300,$47.00,$51.567,$45.559
06/08/2021,$45.938,10917020,$45.80,$46.189,$42.793
06/07/2021,$46.981,6103930,$48.25,$48.855,$46.407
06/04/2021,$48.467,3171760,$48.17,$48.599,$47.40
06/03/2021,$48.864,3954760,$50.12,$50.198,$48.40
06/02/2021,$49.85,3529700,$48.30,$50.13,$47.872
06/01/2021,$47.776,4324700,$47.124,$48.466,$46.898
05/28/2021,$47.00,4858770,$48.20,$48.292,$46.764
05/27/2021,$49.385,5039440,$49.20,$50.2061,$48.5065
05/26/2021,$48.279,5425620,$47.734,$49.599,$47.654
05/25/2021,$46.967,6722340,$46.40,$47.988,$45.821
05/24/2021,$47.245,7574830,$46.50,$47.826,$44.7249
05/21/2021,$45.052,8530430,$47.173,$48.767,$44.777
05/20/2021,$47.266,8614180,$47.766,$49.30,$45.728
05/19/2021,$45.486,15054230,$42.285,$45.849,$41.158
05/18/2021,$48.72,5982290,$48.891,$50.426,$47.057
05/17/2021,$48.935,8026270,$48.40,$49.951,$46.888
05/14/2021,$52.131,5616380,$50.126,$52.362,$49.20
05/13/2021,$48.808,9391400,$51.12,$54.297,$47.807
05/12/2021,$54.188,4216480,$55.628,$57.78,$53.864
05/11/2021,$57.696,6629500,$53.50,$58.499,$52.528
05/10/2021,$56.946,5226850,$61.586,$61.586,$56.647
